2025-09-29 19:44:54.861 | INFO     | infra.logging:setup_structured_logging:382 | Structured logging initialized
2025-09-30 14:58:50.859 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 14:58:55.877 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 14:59:00.887 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 14:59:05.894 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 14:59:10.900 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 14:59:15.911 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 14:59:21.882 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.4%, Memory 48.8%, Disk 34.0%
2025-09-30 14:59:21.882 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 1890
2025-09-30 14:59:21.882 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 14:59:26.896 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 14:59:31.907 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 14:59:36.921 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 14:59:41.949 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 14:59:46.951 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 14:59:52.884 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 0.9%, Memory 49.1%, Disk 34.0%
2025-09-30 14:59:52.884 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 1896
2025-09-30 14:59:52.884 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 14:59:57.893 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:00:02.896 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:00:07.898 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:00:12.908 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:00:17.920 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:00:23.887 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 2.1%, Memory 49.0%, Disk 34.0%
2025-09-30 15:00:23.887 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 1902
2025-09-30 15:00:23.887 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:00:28.891 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:00:33.903 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:00:38.917 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:00:43.934 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:00:48.946 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:00:54.912 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 2.0%, Memory 49.0%, Disk 34.0%
2025-09-30 15:00:54.912 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 1908
2025-09-30 15:00:54.914 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:00:59.928 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:01:04.932 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:01:09.941 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:01:14.943 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:01:19.956 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:01:25.923 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.5%, Memory 49.0%, Disk 34.0%
2025-09-30 15:01:25.923 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 1914
2025-09-30 15:01:25.929 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:01:30.940 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:01:35.955 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:01:40.967 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:01:45.968 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:01:50.982 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:01:56.929 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.1%, Memory 49.0%, Disk 34.0%
2025-09-30 15:01:56.929 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 1920
2025-09-30 15:01:56.929 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:02:01.941 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:02:06.949 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:02:11.958 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:02:16.964 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:02:21.968 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:02:27.935 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 0.9%, Memory 49.0%, Disk 34.0%
2025-09-30 15:02:27.935 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 1926
2025-09-30 15:02:27.935 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:02:32.938 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:02:37.943 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:02:44.062 | DEBUG    | runner.live:_health_check:487 | Health check passed
2025-09-30 15:02:44.062 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:02:49.068 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:02:54.072 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:02:58.939 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.4%, Memory 48.9%, Disk 34.0%
2025-09-30 15:02:58.939 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 1932
2025-09-30 15:02:59.080 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:03:04.084 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:03:09.093 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:03:14.098 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:03:19.101 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:03:24.102 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:03:29.947 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.2%, Memory 48.9%, Disk 34.0%
2025-09-30 15:03:29.947 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 1938
2025-09-30 15:03:29.953 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:03:34.954 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:03:39.962 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:03:44.976 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:03:49.990 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:03:55.005 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:04:00.971 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.1%, Memory 49.0%, Disk 34.0%
2025-09-30 15:04:00.971 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 1944
2025-09-30 15:04:00.971 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:04:05.983 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:04:10.991 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:04:15.997 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:04:21.012 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:04:26.022 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:04:31.966 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.3%, Memory 49.0%, Disk 34.0%
2025-09-30 15:04:31.966 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 1950
2025-09-30 15:04:31.966 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:04:36.984 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:04:41.997 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:04:47.009 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:04:52.014 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:04:57.015 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:05:02.982 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 2.6%, Memory 49.0%, Disk 34.0%
2025-09-30 15:05:02.982 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 1956
2025-09-30 15:05:02.982 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:05:07.990 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:05:12.996 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:05:18.001 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:05:23.010 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:05:28.010 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:05:33.985 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.6%, Memory 48.9%, Disk 34.0%
2025-09-30 15:05:33.985 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 1962
2025-09-30 15:05:33.985 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:05:38.997 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:05:43.997 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:05:49.012 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:05:54.023 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:05:59.027 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:06:04.991 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.9%, Memory 49.0%, Disk 34.0%
2025-09-30 15:06:04.991 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 1968
2025-09-30 15:06:04.991 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:06:09.997 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:06:15.011 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:06:20.022 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:06:25.026 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 15:06:30.041 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
